id,timestamp1,source,actiontag,event_id,event_type,event_category,event_author,eventcreated,change_id,change_source,changetimestamp,change_targetasrobject_id,change_targetasrobject_origin,change_targetasrobject_destination,change_targetasrobject_flightnumber,change_targetasrobject_carrier,scheduledstart,scheduledend,change_attributes_last_aircraft_assigned,eobt,eibt,change_attributes_last_delay_applied,change_attributes_last_delay_on_arrival_applied
OPER_FREIGHT_QF_7_SYD_DFW_19-05-06_190506T02:36__-pE04XE,50:35.0,gui:scr11:actiontag:Delay Start Maintenance~!~VHVXR~!~29 Mins.~!~Local__zsFlyWo,Delay Start Maintenance~,OPER_FREIGHT_QF_7_SYD_DFW_19-05-06_190506T02:36,FREIGHT,OPER,bco07,36:32.0,f3pW8VI_MEL_QF_190508T13:00_190508T20:00__ov27xEU,gui:scr11:actiontag:Delay Start Maintenance~!~VHVXR~!~29 Mins.~!~Local__zsFlyWo,50:32.0,f3pW8VI_MEL_QF_190508T13:00_190508T20:00,,,,QF,00:00.0,00:00.0,,,,,
OPER_NON-REPORT_190514T21:28__Tt39cFU,28:26.0,gui:307325:actiontag:Create Maintenance~!~VHVXK~!~VHVXK~!~Local__gNusSrc,Create Maintenance~,OPER_NON-REPORT_190514T21:28,NON-REPORT,OPER,kel09,28:23.0,f5k0wB8_SYD_QF_190522T10:00_190522T20:00__0UDsBf0,gui:307325:actiontag:Create Maintenance~!~VHVXK~!~VHVXK~!~Local__gNusSrc,28:23.0,f5k0wB8_SYD_QF_190522T10:00_190522T20:00,,,,QF,00:00.0,00:00.0,,,,,
PLAN_ALOC-INT_190501T20:40__dUHKTI0,37:05.0,gui:938283:actiontag:Move Maintenance~!~VHZNA~!~-3245 Mins.~!~Local__AGJBuAc,Move Maintenance~,PLAN_ALOC-INT_190501T20:40,ALOC-INT,PLAN,938283,40:30.0,f9yujZ8_MEL_QF_190521T08:55_190521T18:00__EFM55mg,gui:938283:actiontag:Move Maintenance~!~VHZNA~!~-3245 Mins.~!~Local__AGJBuAc,37:03.0,f9yujZ8_MEL_QF_190521T08:55_190521T18:00,,,,QF,55:00.0,00:00.0,,,,,
PLAN_ALOC-INT_190501T20:40__PFPt_Vw,37:16.0,gui:938283:actiontag:Update Maintenance~!~VHZNA~!~ - ~!~Local__6-5_5Is,Update Maintenance~,PLAN_ALOC-INT_190501T20:40,ALOC-INT,PLAN,938283,40:30.0,f9yujZ8_MEL_QF_190521T08:55_190521T18:00__NHuONLM,gui:938283:actiontag:Update Maintenance~!~VHZNA~!~ - ~!~Local__6-5_5Is,37:14.0,f9yujZ8_MEL_QF_190521T08:55_190521T18:00,,,,QF,55:00.0,00:00.0,,,,,
PLAN_MAINT-INT_190503T22:58__HYQOjQE,42:46.0,gui:377685:actiontag:Update Maintenance~!~VHZNA~!~ - ~!~Local__cYGZDZk,Update Maintenance~,PLAN_MAINT-INT_190503T22:58,MAINT-INT,PLAN,377685,58:07.0,f9yujZ8_MEL_QF_190521T08:55_190521T18:00__DdAZUP8,gui:377685:actiontag:Update Maintenance~!~VHZNA~!~ - ~!~Local__cYGZDZk,42:40.0,f9yujZ8_MEL_QF_190521T08:55_190521T18:00,,,,QF,55:00.0,00:00.0,,,,,
ATFM_COBT_190512T10:27__wYoak7w,20:11.0,gui:mbu01:actiontag:Cancel Maintenance~!~VHZNA~!~ - ~!~Local__9b0GOuU,Cancel Maintenance~,ATFM_COBT_190512T10:27,COBT,ATFM,179575,27:37.0,f9yujZ8_MEL_QF_190521T08:55_190521T18:00__mh_bFcI,gui:mbu01:actiontag:Cancel Maintenance~!~VHZNA~!~ - ~!~Local__9b0GOuU,19:59.0,f9yujZ8_MEL_QF_190521T08:55_190521T18:00,,,,QF,55:00.0,00:00.0,,,,,
OPER-QLK_FA_QF_1510_CBR_SYD_19-05-16_190515T20:23__XePz5JQ,25:26.0,gui:196474:actiontag:Create Maintenance~!~VHNXE~!~VHNXE~!~Local__Gzjg9c0,Create Maintenance~,OPER-QLK_FA_QF_1510_CBR_SYD_19-05-16_190515T20:23,FA,OPER-QLK,196474,23:51.0,fBKoQ3Y_SYD_QF_190516T22:30_190517T00:00__xH0m5FQ,gui:196474:actiontag:Create Maintenance~!~VHNXE~!~VHNXE~!~Local__Gzjg9c0,25:23.0,fBKoQ3Y_SYD_QF_190516T22:30_190517T00:00,,,,QF,30:00.0,00:00.0,,,,,
PLAN_ALOC-DOM_190512T00:52__6mK9pSE,54:31.0,gui:220288:actiontag:Create Maintenance~!~VHXZH~!~VHXZH~!~Local__lGfJTtM,Create Maintenance~,PLAN_ALOC-DOM_190512T00:52,ALOC-DOM,PLAN,220288,52:02.0,fD7-Emc_BNE_QF_190514T05:50_190514T08:55__p3NkP20,gui:220288:actiontag:Create Maintenance~!~VHXZH~!~VHXZH~!~Local__lGfJTtM,44:50.0,fD7-Emc_BNE_QF_190514T05:50_190514T08:55,,,,QF,50:00.0,55:00.0,,,,,
PLAN_MAINT-DOM_190513T20:30__PCYIB9M,59:04.0,gui:345090:actiontag:Cancel Maintenance~!~VHXZH~!~ - ~!~Local__dK_3_9Q,Cancel Maintenance~,PLAN_MAINT-DOM_190513T20:30,MAINT-DOM,PLAN,345090,30:32.0,fD7-Emc_BNE_QF_190514T05:50_190514T08:55__lm4s1U0,gui:345090:actiontag:Cancel Maintenance~!~VHXZH~!~ - ~!~Local__dK_3_9Q,59:00.0,fD7-Emc_BNE_QF_190514T05:50_190514T08:55,,,,QF,50:00.0,55:00.0,,,,,
OPER_NON-REPORT_190508T20:29__8YmirsE,13:01.0,gui:799623:actiontag:Create Maintenance~!~VHVZZ~!~VHVZZ~!~Local__inOXsak,Create Maintenance~,OPER_NON-REPORT_190508T20:29,NON-REPORT,OPER,364016,29:42.0,fDX2fVQ_CBR_QF_190510T08:15_190510T08:55__36WVLkA,gui:799623:actiontag:Create Maintenance~!~VHVZZ~!~VHVZZ~!~Local__inOXsak,12:53.0,fDX2fVQ_CBR_QF_190510T08:15_190510T08:55,,,,QF,15:00.0,55:00.0,,,,,
PLAN-QLK_ALL_190430T08:23__2VMVHS8,32:46.0,gui:190087:actiontag:Create Maintenance~!~VHLQD~!~VHLQD~!~Local__P0udB8Y,Create Maintenance~,PLAN-QLK_ALL_190430T08:23,ALL,PLAN-QLK,176171,23:17.0,fIbbNQk_CBR_QF_190528T04:10_190528T05:00__QBAzuec,gui:190087:actiontag:Create Maintenance~!~VHLQD~!~VHLQD~!~Local__P0udB8Y,32:34.0,fIbbNQk_CBR_QF_190528T04:10_190528T05:00,,,,QF,10:00.0,00:00.0,,,,,
PLAN-QLK_ALL_190507T15:36__QdyEW8I,17:36.0,gui:188421:actiontag:Cancel Maintenance~!~VHLQD~!~ - ~!~Local__n5VNWHQ,Cancel Maintenance~,PLAN-QLK_ALL_190507T15:36,ALL,PLAN-QLK,108658,36:26.0,fIbbNQk_CBR_QF_190528T04:10_190528T05:00__NvlchL8,gui:188421:actiontag:Cancel Maintenance~!~VHLQD~!~ - ~!~Local__n5VNWHQ,10:17.0,fIbbNQk_CBR_QF_190528T04:10_190528T05:00,,,,QF,10:00.0,00:00.0,,,,,
OPER-QLK_MVT_190512T20:04__i4tqBfs,04:20.0,gui:kmo05:actiontag:Create Maintenance~!~VHEBQ~!~VHEBQ~!~Local__FMg4zc4,Create Maintenance~,OPER-QLK_MVT_190512T20:04,MVT,OPER-QLK,cpe97,04:47.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30__9op2PJY,gui:kmo05:actiontag:Create Maintenance~!~VHEBQ~!~VHEBQ~!~Local__FMg4zc4,01:21.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30,,,,QF,05:00.0,30:00.0,,,,,
OPER-QLK_MVT_190512T20:04__tVLp-2E,04:20.0,gui:kmo05:actiontag:Update Maintenance~!~VHEBQ~!~ - ~!~Local__jg9MAIw,Update Maintenance~,OPER-QLK_MVT_190512T20:04,MVT,OPER-QLK,cpe97,04:47.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30__W4gUvrA,gui:kmo05:actiontag:Update Maintenance~!~VHEBQ~!~ - ~!~Local__jg9MAIw,01:27.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30,,,,QF,05:00.0,30:00.0,,,,,
PLAN_MAINT-INT_190516T00:01__ZUmCIdk,35:54.0,gui:931304:actiontag:Move Maintenance~!~VHEBQ~!~-1308 Mins.~!~Local__uRlStug,Move Maintenance~,PLAN_MAINT-INT_190516T00:01,MAINT-INT,PLAN,931304,01:33.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30__ff24WKM,gui:931304:actiontag:Move Maintenance~!~VHEBQ~!~-1308 Mins.~!~Local__uRlStug,35:32.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30,,,,QF,05:00.0,30:00.0,,,,,
PLAN_MAINT-INT_190516T00:01__DfuZ6W4,35:54.0,gui:931304:actiontag:Delay End Maintenance~!~VHEBQ~!~71 Mins.~!~Local__cXp2B_4,Delay End Maintenance~,PLAN_MAINT-INT_190516T00:01,MAINT-INT,PLAN,931304,01:33.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30__cTUuHp0,gui:931304:actiontag:Delay End Maintenance~!~VHEBQ~!~71 Mins.~!~Local__cXp2B_4,35:38.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30,,,,QF,05:00.0,30:00.0,,,,,
PLAN_MAINT-INT_190516T00:01__uM34Mt4,35:54.0,gui:931304:actiontag:Delay Start Maintenance~!~VHEBQ~!~-95 Mins.~!~Local__fPuE3rE,Delay Start Maintenance~,PLAN_MAINT-INT_190516T00:01,MAINT-INT,PLAN,931304,01:33.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30__64ev6dY,gui:931304:actiontag:Delay Start Maintenance~!~VHEBQ~!~-95 Mins.~!~Local__fPuE3rE,35:41.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30,,,,QF,05:00.0,30:00.0,,,,,
PLAN_MAINT-INT_190516T00:01__J5iQC8A,35:54.0,gui:931304:actiontag:Delay Start Maintenance~!~VHEBQ~!~48 Mins.~!~Local__HNQf8uQ,Delay Start Maintenance~,PLAN_MAINT-INT_190516T00:01,MAINT-INT,PLAN,931304,01:33.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30__TkLBq0E,gui:931304:actiontag:Delay Start Maintenance~!~VHEBQ~!~48 Mins.~!~Local__HNQf8uQ,35:45.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30,,,,QF,05:00.0,30:00.0,,,,,
PLAN_ALOC-INT_190515T20:34__n2ayVdI,35:08.0,gui:419005:actiontag:Update Maintenance~!~VHEBQ~!~ - ~!~Local__MXz3wk8,Update Maintenance~,PLAN_ALOC-INT_190515T20:34,ALOC-INT,PLAN,938283,34:04.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30__oYjHrlo,gui:419005:actiontag:Update Maintenance~!~VHEBQ~!~ - ~!~Local__MXz3wk8,34:16.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30,,,,QF,05:00.0,30:00.0,,,,,
PLAN_MAINT-INT_190516T21:35__5ok-9d0,32:52.0,gui:911188:actiontag:Update Maintenance~!~VHEBQ~!~ - ~!~Local__YfVo0Qs,Update Maintenance~,PLAN_MAINT-INT_190516T21:35,MAINT-INT,PLAN,419005,35:00.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30__IQUIoJc,gui:911188:actiontag:Update Maintenance~!~VHEBQ~!~ - ~!~Local__YfVo0Qs,32:23.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30,,,,QF,05:00.0,30:00.0,,,,,
PLAN_MAINT-INT_190516T21:35__-kDTSmQ,32:52.0,gui:911188:actiontag:Update Maintenance~!~VHEBQ~!~ - ~!~Local__PF55kj0,Update Maintenance~,PLAN_MAINT-INT_190516T21:35,MAINT-INT,PLAN,419005,35:00.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30__nOpv84Y,gui:911188:actiontag:Update Maintenance~!~VHEBQ~!~ - ~!~Local__PF55kj0,32:43.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30,,,,QF,05:00.0,30:00.0,,,,,
PLAN-QLK_ALL_190517T08:14__EWixvEg,50:56.0,gui:911188:actiontag:Move Maintenance~!~VHEBQ~!~4362 Mins.~!~Local__fjwPfIk,Move Maintenance~,PLAN-QLK_ALL_190517T08:14,ALL,PLAN-QLK,161383,14:32.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30__KvDuBcI,gui:911188:actiontag:Move Maintenance~!~VHEBQ~!~4362 Mins.~!~Local__fjwPfIk,50:50.0,fLYrRDI_SYD_QF_190519T20:05_190519T23:30,,,,QF,05:00.0,30:00.0,,,,,
ATFM_COBT_190514T19:19__hxk4XvU,48:19.0,gui:164532:actiontag:Create Maintenance~!~VHNPU~!~VHNPU~!~Local__ieYkU5k,Create Maintenance~,ATFM_COBT_190514T19:19,COBT,ATFM,207442,19:20.0,fMdzaWE_PER_QF_190603T11:00_190603T15:59__dTFav74,gui:164532:actiontag:Create Maintenance~!~VHNPU~!~VHNPU~!~Local__ieYkU5k,48:14.0,fMdzaWE_PER_QF_190603T11:00_190603T15:59,,,,QF,00:00.0,59:00.0,,,,,
OPER-QLK_MVT_190512T20:04__7X7eDzs,00:39.0,gui:938283:actiontag:Create Maintenance~!~VHOQF~!~VHOQF~!~Local__kZjIP2Q,Create Maintenance~,OPER-QLK_MVT_190512T20:04,MVT,OPER-QLK,cpe97,04:47.0,fUe9oJs_LAX_QF_190528T18:25_190529T05:30__-GkkqtI,gui:938283:actiontag:Create Maintenance~!~VHOQF~!~VHOQF~!~Local__kZjIP2Q,00:33.0,fUe9oJs_LAX_QF_190528T18:25_190529T05:30,,,,QF,25:00.0,30:00.0,,,,,
OPER-QLK_MVT_190512T20:04__-Z5PR4A,00:39.0,gui:938283:actiontag:Move Maintenance~!~VHOQF~!~-200 Mins.~!~Local__f_NkZoU,Move Maintenance~,OPER-QLK_MVT_190512T20:04,MVT,OPER-QLK,cpe97,04:47.0,fUe9oJs_LAX_QF_190528T18:25_190529T05:30__x6tG854,gui:938283:actiontag:Move Maintenance~!~VHOQF~!~-200 Mins.~!~Local__f_NkZoU,00:35.0,fUe9oJs_LAX_QF_190528T18:25_190529T05:30,,,,QF,25:00.0,30:00.0,,,,,
OPER-QLK_T-CREW_QF_1509_SYD_CBR_19-05-09_190508T19:55__HdJCg-I,08:01.0,gui:164532:actiontag:Create Maintenance~!~VHNHV~!~VHNHV~!~Local__TZzrOr4,Create Maintenance~,OPER-QLK_T-CREW_QF_1509_SYD_CBR_19-05-09_190508T19:55,T-CREW,OPER-QLK,197721,55:47.0,fZyNO08_PER_QF_190517T00:30_190517T15:59__qiqYz0g,gui:164532:actiontag:Create Maintenance~!~VHNHV~!~VHNHV~!~Local__TZzrOr4,07:54.0,fZyNO08_PER_QF_190517T00:30_190517T15:59,,,,QF,30:00.0,59:00.0,,,,,
OPER-QLK_MVT_190517T04:21__HpJBR1o,38:45.0,gui:202525:actiontag:Delay End Maintenance~!~VHNHV~!~1142 Mins.~!~Local__SxOYMfc,Delay End Maintenance~,OPER-QLK_MVT_190517T04:21,MVT,OPER-QLK,cpe97,21:45.0,fZyNO08_PER_QF_190517T00:30_190517T15:59__JFYR3ps,gui:202525:actiontag:Delay End Maintenance~!~VHNHV~!~1142 Mins.~!~Local__SxOYMfc,38:28.0,fZyNO08_PER_QF_190517T00:30_190517T15:59,,,,QF,30:00.0,59:00.0,,,,,
WX-QLK_WINDS_LDH_190503T21:40__L24QAUM,28:10.0,gui:471461:actiontag:Create Maintenance~!~VHOEF~!~VHOEF~!~Local__SAGz-vg,Create Maintenance~,WX-QLK_WINDS_LDH_190503T21:40,WINDS,WX-QLK,179598,40:37.0,fbCbNMU_SYD_QF_190521T22:30_190522T09:15__LBfqY-U,gui:471461:actiontag:Create Maintenance~!~VHOEF~!~VHOEF~!~Local__SAGz-vg,27:53.0,fbCbNMU_SYD_QF_190521T22:30_190522T09:15,,,,QF,30:00.0,15:00.0,,,,,
PLAN_MAINT-DOM_190516T23:31__FbxJnf8,24:52.0,"gui:768814:actiontag:Cancel Maintenances~!~VHOEB, VHOEF~!~ - ~!~Local__YLgVsuQ",Cancel Maintenances~,PLAN_MAINT-DOM_190516T23:31,MAINT-DOM,PLAN,768814,31:19.0,fbCbNMU_SYD_QF_190521T22:30_190522T09:15__vmg2L3A,"gui:768814:actiontag:Cancel Maintenances~!~VHOEB, VHOEF~!~ - ~!~Local__YLgVsuQ",24:35.0,fbCbNMU_SYD_QF_190521T22:30_190522T09:15,,,,QF,30:00.0,15:00.0,,,,,
MECH-QLK_AOG_VHLQH_190515T05:05__uhxn3Ng,06:31.0,gui:cre27:actiontag:Create Maintenance~!~VHLQH~!~VHLQH~!~Local__2hNzZRE,Create Maintenance~,MECH-QLK_AOG_VHLQH_190515T05:05,AOG,MECH-QLK,cre27,05:41.0,fj7Kb3Q_MEL_QF_190515T04:50_190515T05:45__fjYSh10,gui:cre27:actiontag:Create Maintenance~!~VHLQH~!~VHLQH~!~Local__2hNzZRE,06:29.0,fj7Kb3Q_MEL_QF_190515T04:50_190515T05:45,,,,QF,50:00.0,45:00.0,,,,,
MECH-QLK_AOG_VHLQH_190515T05:05__yCyl410,36:52.0,gui:cre27:actiontag:Delay End Maintenance~!~VHLQH~!~435 Mins.~!~Local__zmETP0k,Delay End Maintenance~,MECH-QLK_AOG_VHLQH_190515T05:05,AOG,MECH-QLK,cre27,05:41.0,fj7Kb3Q_MEL_QF_190515T04:50_190515T05:45__PRkkyww,gui:cre27:actiontag:Delay End Maintenance~!~VHLQH~!~435 Mins.~!~Local__zmETP0k,36:49.0,fj7Kb3Q_MEL_QF_190515T04:50_190515T05:45,,,,QF,50:00.0,45:00.0,,,,,
ATFM_COBT_190514T19:19__d9CIkBg,14:25.0,gui:161383:actiontag:Delay Start Maintenance~!~VHLQH~!~75 Mins.~!~Local__Rfb9GJM,Delay Start Maintenance~,ATFM_COBT_190514T19:19,COBT,ATFM,207442,19:20.0,fj7Kb3Q_MEL_QF_190515T04:50_190515T05:45__GG90LK0,gui:161383:actiontag:Delay Start Maintenance~!~VHLQH~!~75 Mins.~!~Local__Rfb9GJM,14:22.0,fj7Kb3Q_MEL_QF_190515T04:50_190515T05:45,,,,QF,50:00.0,45:00.0,,,,,
MECH-QLK_AOG_VHLQH_190515T05:05__JxarnYQ,31:56.0,gui:cre27:actiontag:Delay End Maintenance~!~VHLQH~!~-327 Mins.~!~Local__pGdaIXY,Delay End Maintenance~,MECH-QLK_AOG_VHLQH_190515T05:05,AOG,MECH-QLK,cre27,05:41.0,fj7Kb3Q_MEL_QF_190515T04:50_190515T05:45__bq6UnDI,gui:cre27:actiontag:Delay End Maintenance~!~VHLQH~!~-327 Mins.~!~Local__pGdaIXY,31:54.0,fj7Kb3Q_MEL_QF_190515T04:50_190515T05:45,,,,QF,50:00.0,45:00.0,,,,,
PLAN_MAINT-DOM_190513T01:49__kluHBEk,26:23.0,gui:345090:actiontag:Create Maintenance~!~VHVXU~!~VHVXU~!~Local__pVjyj4U,Create Maintenance~,PLAN_MAINT-DOM_190513T01:49,MAINT-DOM,PLAN,345090,49:31.0,flNaqUI_MEL_QF_190514T11:00_190514T20:10__YvS3Gi8,gui:345090:actiontag:Create Maintenance~!~VHVXU~!~VHVXU~!~Local__pVjyj4U,26:11.0,flNaqUI_MEL_QF_190514T11:00_190514T20:10,,,,QF,00:00.0,10:00.0,,,,,
PLAN_MAINT-DOM_190513T01:49__s3KrpWM,26:23.0,gui:345090:actiontag:Delay Start Maintenance~!~VHVXU~!~65 Mins.~!~Local__bmh_PWw,Delay Start Maintenance~,PLAN_MAINT-DOM_190513T01:49,MAINT-DOM,PLAN,345090,49:31.0,flNaqUI_MEL_QF_190514T11:00_190514T20:10__6doV9zo,gui:345090:actiontag:Delay Start Maintenance~!~VHVXU~!~65 Mins.~!~Local__bmh_PWw,26:14.0,flNaqUI_MEL_QF_190514T11:00_190514T20:10,,,,QF,00:00.0,10:00.0,,,,,
PLAN_MAINT-DOM_190513T01:49__AY_ELCo,26:23.0,gui:345090:actiontag:Delay End Maintenance~!~VHVXU~!~-89 Mins.~!~Local__jCfYc0g,Delay End Maintenance~,PLAN_MAINT-DOM_190513T01:49,MAINT-DOM,PLAN,345090,49:31.0,flNaqUI_MEL_QF_190514T11:00_190514T20:10__4aZ_qNg,gui:345090:actiontag:Delay End Maintenance~!~VHVXU~!~-89 Mins.~!~Local__jCfYc0g,26:18.0,flNaqUI_MEL_QF_190514T11:00_190514T20:10,,,,QF,00:00.0,10:00.0,,,,,
PLAN-QLK_ALL_190508T14:41__y0EbYxk,20:06.0,gui:188421:actiontag:Create Maintenance~!~VHSBG~!~VHSBG~!~Local__tzmSLLw,Create Maintenance~,PLAN-QLK_ALL_190508T14:41,ALL,PLAN-QLK,108658,41:10.0,fm3XnDA_BNE_QF_190509T10:40_190509T17:00__nFxC2bo,gui:188421:actiontag:Create Maintenance~!~VHSBG~!~VHSBG~!~Local__tzmSLLw,19:50.0,fm3XnDA_BNE_QF_190509T10:40_190509T17:00,,,,QF,40:00.0,00:00.0,,,,,
OPER_MVT_190508T19:39__KkV6DOQ,34:21.0,gui:198169:actiontag:Move Maintenance~!~VHSBG~!~126 Mins.~!~Local__dw_27lg,Move Maintenance~,OPER_MVT_190508T19:39,MVT,OPER,jdo91,39:47.0,fm3XnDA_BNE_QF_190509T10:40_190509T17:00__TdRJEh0,gui:198169:actiontag:Move Maintenance~!~VHSBG~!~126 Mins.~!~Local__dw_27lg,34:07.0,fm3XnDA_BNE_QF_190509T10:40_190509T17:00,,,,QF,40:00.0,00:00.0,,,,,
OPER_MVT_190508T19:39__bDWmNxQ,34:21.0,gui:198169:actiontag:Cancel Maintenance~!~VHSBG~!~ - ~!~Local__KLeAUWY,Cancel Maintenance~,OPER_MVT_190508T19:39,MVT,OPER,jdo91,39:47.0,fm3XnDA_BNE_QF_190509T10:40_190509T17:00__ZXO9H3w,gui:198169:actiontag:Cancel Maintenance~!~VHSBG~!~ - ~!~Local__KLeAUWY,34:13.0,fm3XnDA_BNE_QF_190509T10:40_190509T17:00,,,,QF,40:00.0,00:00.0,,,,,
PLAN_MAINT-DOM_190503T20:27__8DBf2eQ,16:33.0,gui:345090:actiontag:Create Maintenance~!~VHVZY~!~VHVZY~!~Local__xk79a4M,Create Maintenance~,PLAN_MAINT-DOM_190503T20:27,MAINT-DOM,PLAN,345090,27:51.0,fmyNniA_SYD_QF_190505T01:25_190505T02:20__R6Sg_HA,gui:345090:actiontag:Create Maintenance~!~VHVZY~!~VHVZY~!~Local__xk79a4M,16:30.0,fmyNniA_SYD_QF_190505T01:25_190505T02:20,,,,QF,25:00.0,20:00.0,,,,,
PLAN_MAINT-INT_190429T21:39__p9aByB0,59:58.0,gui:377685:actiontag:Move Maintenance~!~VHOQI~!~-1421 Mins.~!~Local__gMKlruE,Move Maintenance~,PLAN_MAINT-INT_190429T21:39,MAINT-INT,PLAN,377685,39:48.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55__lZucRzo,gui:377685:actiontag:Move Maintenance~!~VHOQI~!~-1421 Mins.~!~Local__gMKlruE,59:49.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55,,,,QF,20:00.0,55:00.0,,,,,
PLAN_MAINT-INT_190429T21:39__CxHBSik,59:58.0,gui:377685:actiontag:Move Maintenance~!~VHOQI~!~20 Mins.~!~Local__SWvhWYk,Move Maintenance~,PLAN_MAINT-INT_190429T21:39,MAINT-INT,PLAN,377685,39:48.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55__M27f2uE,gui:377685:actiontag:Move Maintenance~!~VHOQI~!~20 Mins.~!~Local__SWvhWYk,59:51.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55,,,,QF,20:00.0,55:00.0,,,,,
PLAN_MAINT-INT_190429T21:39__k-KzSks,59:58.0,gui:377685:actiontag:Move Maintenance~!~VHOQI~!~-61 Mins.~!~Local__ID4LMJU,Move Maintenance~,PLAN_MAINT-INT_190429T21:39,MAINT-INT,PLAN,377685,39:48.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55__lxujHPc,gui:377685:actiontag:Move Maintenance~!~VHOQI~!~-61 Mins.~!~Local__ID4LMJU,59:53.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55,,,,QF,20:00.0,55:00.0,,,,,
PLAN_MAINT-INT_190429T21:39__DwGz7QI,00:26.0,gui:377685:actiontag:Move Maintenance~!~VHOQI~!~-109 Mins.~!~Local__caAjPE4,Move Maintenance~,PLAN_MAINT-INT_190429T21:39,MAINT-INT,PLAN,377685,39:48.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55__NeMIIlQ,gui:377685:actiontag:Move Maintenance~!~VHOQI~!~-109 Mins.~!~Local__caAjPE4,00:22.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55,,,,QF,20:00.0,55:00.0,,,,,
PLAN_MAINT-INT_190429T21:39__rL2EFkc,00:34.0,gui:377685:actiontag:Move Maintenance~!~VHOQI~!~129 Mins.~!~Local__85SN4ns,Move Maintenance~,PLAN_MAINT-INT_190429T21:39,MAINT-INT,PLAN,377685,39:48.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55__66uvf58,gui:377685:actiontag:Move Maintenance~!~VHOQI~!~129 Mins.~!~Local__85SN4ns,00:31.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55,,,,QF,20:00.0,55:00.0,,,,,
PLAN_MAINT-INT_190430T23:54__SPZiXco,15:44.0,gui:377685:actiontag:Move Maintenance~!~VHOQI~!~-7 Mins.~!~Local__wmLo710,Move Maintenance~,PLAN_MAINT-INT_190430T23:54,MAINT-INT,PLAN,377685,54:17.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55__hkv8EHA,gui:377685:actiontag:Move Maintenance~!~VHOQI~!~-7 Mins.~!~Local__wmLo710,15:01.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55,,,,QF,20:00.0,55:00.0,,,,,
PLAN_ALOC-INT_190501T20:40__OM4oqOs,06:34.0,gui:938283:actiontag:Move Maintenance~!~VHOQI~!~-5797 Mins.~!~Local__gRR4W4I,Move Maintenance~,PLAN_ALOC-INT_190501T20:40,ALOC-INT,PLAN,938283,40:30.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55__bcfVzIA,gui:938283:actiontag:Move Maintenance~!~VHOQI~!~-5797 Mins.~!~Local__gRR4W4I,38:49.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55,,,,QF,20:00.0,55:00.0,,,,,
PLAN_ALOC-INT_190501T20:40__9OvqPtc,41:03.0,gui:938283:actiontag:Move Maintenance~!~VHOQI~!~9306 Mins.~!~Local__aSmFYtM,Move Maintenance~,PLAN_ALOC-INT_190501T20:40,ALOC-INT,PLAN,938283,40:30.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55__9jvUGxw,gui:938283:actiontag:Move Maintenance~!~VHOQI~!~9306 Mins.~!~Local__aSmFYtM,35:26.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55,,,,QF,20:00.0,55:00.0,,,,,
PLAN_MAINT-INT_190503T22:58__94K2ghQ,27:05.0,gui:377685:actiontag:Move Maintenance~!~VHOQI~!~2298 Mins.~!~Local__n4Q6ph8,Move Maintenance~,PLAN_MAINT-INT_190503T22:58,MAINT-INT,PLAN,377685,58:07.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55__JL7isA0,gui:377685:actiontag:Move Maintenance~!~VHOQI~!~2298 Mins.~!~Local__n4Q6ph8,26:56.0,fnPWfCw_LAX_QF_190607T13:20_190608T13:55,,,,QF,20:00.0,55:00.0,,,,,
